ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
8588,F,Ship,4,5,239,3,low,M,6,5154,1
8589,A,Ship,5,1,211,3,low,M,7,5594,1
8591,C,Ship,4,5,224,10,medium,F,7,4521,1
8595,A,Ship,2,4,245,2,medium,F,10,5389,0
8596,B,Ship,2,1,212,2,high,F,8,4128,0
8597,C,Ship,3,5,240,3,low,F,6,5642,0
8598,F,Ship,5,1,226,5,medium,M,3,1409,0
8599,D,Ship,6,3,278,4,low,F,9,1368,0
8600,F,Ship,4,1,232,5,medium,M,8,1943,0
8601,A,Ship,6,5,287,4,low,M,8,1465,0
8602,B,Ship,4,5,228,5,low,M,5,1373,1
8603,C,Ship,5,5,232,5,low,M,1,1127,0
8604,F,Ship,6,5,308,4,low,M,4,1202,0
8605,D,Road,7,1,287,4,low,M,1,1660,0
8606,F,Road,6,5,246,4,medium,M,2,1581,0
8607,A,Road,4,1,262,6,low,F,3,1830,1
8608,B,Road,6,5,275,4,low,F,6,1872,0
8609,C,Road,5,3,236,5,medium,M,10,1630,0
8610,F,Road,5,2,221,6,medium,M,4,1952,1
8611,D,Road,5,4,228,5,low,F,9,1549,1
8612,F,Road,4,5,234,5,low,F,1,1991,1
8613,A,Road,5,1,242,5,low,M,9,1767,0
8614,B,Road,7,1,307,4,low,F,8,1339,0
8615,C,Road,6,3,260,4,low,M,4,1358,0
8616,F,Road,4,5,239,5,low,M,7,1380,0
8617,D,Road,6,4,305,4,low,F,1,1384,0
8618,F,Road,5,2,254,6,low,F,5,1951,0
8619,A,Road,2,1,258,5,low,F,9,1548,1
8620,B,Road,5,3,267,6,low,M,10,1027,0
8621,C,Road,4,2,246,5,low,F,10,1720,0
8622,F,Road,4,2,246,5,low,M,9,1206,1
8623,D,Road,4,2,261,5,medium,M,5,1073,1
8624,F,Road,5,1,239,5,low,F,6,1815,0
8625,A,Road,5,3,245,5,low,M,8,1471,0
8626,B,Road,5,3,237,5,medium,F,2,1869,1
8627,C,Flight,7,3,307,4,low,M,1,1793,1
8628,F,Flight,5,2,252,5,low,F,10,1568,0
8629,D,Flight,5,5,225,5,low,M,7,1168,0
8630,F,Flight,6,4,258,4,low,F,7,1726,1
8631,A,Flight,7,1,254,4,medium,M,6,1279,1
8632,B,Flight,5,3,232,5,low,F,1,1835,1
8633,C,Flight,7,1,255,4,medium,F,3,1450,0
8634,F,Flight,5,1,235,5,low,F,10,1920,0
8635,D,Flight,7,5,269,4,medium,M,2,1592,0
8636,F,Flight,6,2,243,4,low,M,4,1768,0
8637,A,Flight,7,2,253,4,low,M,1,1294,1
8638,B,Flight,5,1,266,5,medium,F,2,1798,0
8640,F,Flight,4,3,245,5,low,M,4,1470,0
8641,D,Flight,4,5,275,5,medium,F,8,1093,1
8642,F,Flight,6,1,261,4,medium,M,10,1290,1
8643,A,Flight,4,5,273,5,low,M,2,1441,0
8644,B,Flight,6,4,303,5,low,M,5,1195,1
8645,C,Flight,5,1,255,5,low,M,3,1574,1
8646,F,Flight,4,4,225,5,low,F,1,1476,1
8647,D,Flight,4,5,233,6,low,M,8,1176,0
8648,F,Flight,6,1,285,4,low,F,3,1448,1
8649,A,Ship,5,5,272,4,medium,M,10,1383,1
8650,B,Ship,7,5,273,4,medium,M,9,1329,1
8651,C,Ship,4,3,253,6,low,F,4,1788,1
8652,F,Ship,6,2,279,4,medium,F,4,1148,0
8653,D,Ship,4,2,235,5,low,M,8,1021,0
8654,F,Ship,4,1,255,5,low,F,9,1793,1
8655,A,Ship,7,5,301,4,low,F,7,1727,0
8656,B,Ship,7,1,245,4,medium,M,4,1653,1
8657,C,Ship,7,5,265,4,low,F,1,1601,0
8658,F,Ship,4,4,252,5,medium,M,2,1995,1
8659,D,Ship,6,1,281,4,medium,M,2,1592,0
8660,F,Ship,6,2,269,4,medium,F,10,1166,0
8661,A,Ship,4,2,271,5,medium,M,4,1633,1
8662,B,Ship,5,2,239,5,medium,F,6,1365,1
8663,C,Ship,7,5,293,4,low,F,2,1080,1
8672,F,Ship,5,1,259,3,low,M,1,5725,0
8673,A,Ship,3,2,224,3,medium,M,8,5869,0
8676,F,Ship,4,3,274,3,medium,F,8,4276,0
8683,D,Ship,3,4,214,3,low,F,1,5722,0
8684,F,Ship,6,3,267,4,medium,M,2,5917,1
8691,A,Ship,3,5,243,3,low,M,1,4623,0
8693,C,Ship,4,3,229,2,low,M,6,4226,1
8695,D,Ship,3,5,220,3,low,F,9,5672,1
8697,A,Ship,5,4,255,3,low,F,1,5775,1
8698,B,Ship,5,4,252,3,medium,M,2,4162,0
8699,C,Ship,5,5,242,4,medium,F,2,5359,0
8701,D,Ship,3,2,219,3,medium,M,1,4918,1
8702,F,Ship,4,2,248,3,low,M,2,5028,1
8703,A,Ship,4,3,228,3,medium,F,1,5408,1
8707,D,Ship,5,3,222,4,medium,M,2,4060,0
8708,F,Ship,3,5,248,2,medium,M,1,4108,1
8709,A,Ship,3,3,225,3,medium,F,7,4961,1
8710,B,Ship,3,2,244,2,high,F,9,4142,0
8712,F,Ship,4,5,223,3,low,M,9,5649,1
8715,A,Ship,3,5,222,4,medium,F,9,4247,0
8720,F,Ship,4,4,265,4,medium,F,6,4607,1
8724,F,Ship,5,3,255,4,low,F,5,5870,0
8727,A,Ship,3,4,254,3,high,M,4,5830,1
8728,B,Ship,2,3,211,2,medium,M,2,4611,0
8729,C,Ship,3,4,238,2,medium,M,7,5974,0
8730,F,Ship,4,4,239,3,medium,M,6,5632,0
8732,F,Ship,5,2,238,2,low,M,5,5703,0
8733,A,Ship,6,4,268,4,medium,M,5,4126,1
8737,D,Ship,4,4,229,2,low,F,9,5672,1
8738,F,Ship,3,4,264,3,low,M,8,4575,1
8742,F,Road,3,4,226,2,high,F,8,5793,0
8745,A,Road,3,1,228,2,low,F,7,4977,0
8746,B,Road,3,2,260,2,low,M,7,5553,1
8748,F,Road,5,5,221,3,medium,M,9,5295,0
8749,D,Road,4,5,258,3,low,M,8,4046,1
8752,B,Road,5,1,251,4,medium,M,10,5931,0
8753,C,Road,5,1,258,3,high,M,3,4908,0
8754,F,Road,4,2,229,2,medium,F,7,4855,1
8755,D,Road,6,4,220,4,low,M,5,5465,1
8763,A,Road,3,4,232,5,medium,M,9,5759,0
8764,B,Flight,3,2,257,2,low,F,9,5085,1
8771,C,Flight,3,4,251,3,medium,M,5,5608,1
8772,F,Flight,5,4,220,2,medium,M,8,5073,0
8775,A,Flight,4,2,242,2,medium,F,8,5243,1
8776,B,Flight,4,3,226,3,medium,M,10,5305,0
8778,F,Flight,5,2,226,3,medium,F,1,5451,0
8779,D,Flight,5,3,280,6,high,M,5,4585,0
8780,F,Flight,4,2,257,2,high,M,3,4108,1
8783,C,Flight,3,2,273,3,high,M,8,5754,1
8784,F,Flight,4,5,229,4,medium,F,6,4157,0
8787,A,Ship,5,1,213,2,high,F,10,5607,1
8789,C,Ship,4,2,212,3,low,M,5,5413,0
8792,F,Ship,5,2,211,2,medium,F,2,5077,0
8794,B,Ship,3,5,268,2,medium,F,10,5895,0
8796,F,Ship,3,2,234,3,medium,M,5,4757,1
8799,A,Ship,3,5,268,3,low,F,6,4172,1
8800,B,Ship,2,4,248,3,low,F,7,4142,0
8801,C,Ship,3,3,232,2,medium,F,8,5544,1
8803,D,Ship,3,3,211,3,medium,M,3,5379,1
8807,C,Ship,5,2,258,3,medium,F,8,4921,0
8808,F,Ship,4,4,224,3,medium,F,1,4231,0
8809,D,Ship,4,4,263,3,medium,M,1,5283,1
8811,A,Ship,4,4,266,7,medium,F,10,5901,0
8813,C,Ship,3,1,242,8,medium,F,8,5401,0
8814,F,Ship,4,2,265,4,medium,F,3,4120,1
8816,F,Ship,4,4,268,3,low,F,9,4118,1
8817,A,Ship,4,3,211,7,high,M,9,5652,1
8819,C,Ship,4,5,234,5,low,F,2,1087,1
8820,F,Ship,5,4,242,5,low,M,1,1571,1
8821,D,Ship,7,2,307,4,low,M,8,1551,0
8822,F,Ship,6,1,260,4,low,F,6,1766,0
8823,A,Ship,4,4,239,5,low,F,6,1239,0
8824,B,Ship,6,2,305,4,low,F,9,1567,0
8825,C,Ship,5,2,254,6,low,M,5,1885,0
8826,F,Ship,2,1,258,5,low,M,10,1221,1
8827,D,Ship,5,3,267,6,low,F,8,1421,1
8828,F,Ship,4,3,246,5,low,M,7,1134,0
8829,A,Ship,4,3,246,5,low,F,1,1673,1
8830,B,Ship,4,4,261,5,medium,F,2,1690,1
8831,C,Ship,5,5,239,5,low,M,6,1887,1
8832,F,Ship,5,5,245,5,low,M,5,1381,1
8833,D,Ship,5,1,237,5,medium,F,8,1150,1
8834,F,Ship,7,3,307,4,low,F,1,1589,1
8835,A,Ship,5,4,252,5,low,M,2,1847,1
8836,B,Ship,5,2,225,5,low,M,5,1015,0
8837,C,Ship,6,4,258,4,low,M,9,1104,0
8838,F,Ship,7,5,254,4,medium,F,6,1491,1
8839,D,Ship,5,1,232,5,low,M,6,1427,0
8840,F,Ship,7,1,255,4,medium,F,8,1088,1
8841,A,Ship,5,3,235,5,low,M,4,1990,0
8842,B,Ship,7,1,269,4,medium,M,4,1118,1
8843,C,Ship,3,1,211,3,medium,M,1,4889,1
8847,A,Ship,5,1,258,3,medium,F,8,5694,0
8848,B,Ship,4,3,224,3,medium,F,6,5054,1
8849,C,Ship,4,3,263,3,medium,M,3,4677,0
8851,D,Ship,4,4,266,7,medium,M,3,5672,1
8853,A,Ship,3,1,242,8,medium,M,4,4943,0
8854,B,Ship,4,2,265,4,medium,F,10,4575,1
8856,F,Ship,4,3,268,3,low,F,10,5998,0
8857,D,Ship,4,1,211,7,high,M,4,4476,1
8859,A,Ship,4,5,234,5,low,F,3,1469,1
8860,B,Ship,5,1,242,5,low,F,8,1815,0
8861,C,Ship,7,1,307,4,low,M,4,1371,1
8862,F,Ship,6,3,260,4,low,F,1,1775,0
8863,D,Ship,4,5,239,5,low,M,6,1336,0
8864,F,Ship,6,2,305,4,low,M,2,1196,0
8865,A,Ship,5,1,254,6,low,M,1,1021,0
8866,B,Ship,2,3,258,5,low,F,6,1727,0
8867,C,Ship,5,1,267,6,low,M,3,1803,0
8868,F,Ship,4,5,246,5,low,F,2,1024,1
8869,D,Ship,4,3,246,5,low,M,5,1395,0
8870,F,Ship,4,4,261,5,medium,F,2,1829,0
8871,A,Ship,5,3,239,5,low,M,10,1784,0
8872,B,Ship,5,5,245,5,low,M,10,1289,1
8873,C,Ship,5,3,237,5,medium,F,4,1567,0
8874,F,Ship,7,1,307,4,low,M,2,1983,0
8875,D,Ship,5,1,252,5,low,M,4,1308,0
8876,F,Ship,5,4,225,5,low,F,6,2000,0
8877,A,Ship,6,3,281,4,medium,F,8,1884,0
8878,B,Ship,6,5,269,4,medium,F,7,1249,1
8879,C,Road,4,1,271,5,medium,F,3,1328,0
8880,F,Road,5,2,239,5,medium,F,6,1310,1
8881,D,Road,7,5,308,4,medium,M,1,1477,1
8882,F,Road,6,1,256,4,low,F,7,1372,1
8883,A,Road,4,5,251,5,medium,F,7,1070,1
8884,B,Road,5,3,270,5,medium,M,9,1764,1
8885,C,Road,6,4,289,4,low,F,1,1656,0
8886,F,Road,6,4,253,4,medium,F,6,1961,0
8887,D,Road,7,3,305,4,medium,F,5,1198,0
8888,F,Road,3,4,219,6,low,F,2,1837,0
8889,A,Road,4,1,231,5,medium,F,10,1144,0
8890,B,Road,6,4,298,4,medium,F,8,1437,1
8891,C,Road,6,5,282,4,low,M,4,1035,0
8892,F,Road,5,3,240,5,low,M,4,1389,0
8893,D,Road,5,2,223,5,medium,F,6,1883,0
8894,F,Road,4,1,226,5,low,M,9,1530,0
8895,A,Road,5,5,253,5,low,F,4,1482,0
8896,B,Road,6,4,249,4,low,M,2,1516,0
8897,C,Road,6,4,294,4,medium,M,5,1174,0
8898,F,Road,5,1,225,5,low,M,2,1812,0
8899,D,Road,6,5,253,4,low,M,2,1893,1
8900,F,Road,5,1,236,5,medium,M,10,1961,0
8901,A,Flight,7,2,284,4,low,F,1,1085,1
8902,B,Flight,5,2,244,5,low,M,1,1875,1
8903,C,Flight,6,3,269,4,low,F,4,1948,1
8904,F,Flight,6,5,308,4,low,F,7,1078,0
8905,D,Flight,6,4,270,4,low,F,10,1698,0
8906,F,Flight,5,3,238,5,low,M,1,1871,1
8907,A,Flight,4,5,295,3,low,F,2,1693,0
8908,B,Flight,2,2,310,3,low,M,1,1549,1
8909,C,Flight,6,2,290,4,medium,M,1,1111,0
8910,F,Flight,7,2,288,4,high,M,4,1321,0
8911,D,Flight,6,5,299,4,low,M,2,1192,0
8912,F,Flight,6,5,243,4,low,F,6,1898,1
8913,A,Flight,5,3,229,5,low,F,1,1196,0
8914,B,Flight,6,2,288,4,medium,M,9,1405,1
8915,C,Flight,6,3,276,4,low,M,6,1670,1
8916,F,Flight,7,4,270,4,medium,F,5,1735,0
8917,D,Flight,4,3,246,5,medium,M,10,1646,1
8918,F,Flight,5,5,269,5,low,M,5,1742,0
8919,A,Flight,5,3,241,5,low,F,2,1834,1
8920,B,Flight,4,4,248,5,medium,M,2,1651,0
8921,C,Flight,6,2,271,4,medium,M,3,1636,0
8922,F,Flight,4,5,250,5,medium,M,6,1662,0
8923,D,Ship,5,5,229,5,medium,M,2,1975,1
8924,F,Ship,7,3,296,4,low,M,4,1392,0
8925,A,Ship,6,1,307,4,low,F,3,1977,0
8926,B,Ship,7,1,258,4,low,F,3,1482,0
8927,C,Ship,6,2,255,4,medium,F,3,1355,0
8929,D,Ship,5,5,265,6,low,M,4,1937,1
8930,F,Ship,4,3,269,5,low,M,2,1273,1
8931,A,Ship,6,3,273,5,low,M,8,1746,1
8932,B,Ship,5,5,257,5,low,M,5,1657,0
8933,C,Ship,6,3,258,4,medium,M,9,1924,0
8935,D,Ship,5,2,268,5,medium,F,2,1061,1
8936,F,Ship,6,4,279,4,low,F,5,1241,0
8937,A,Ship,4,3,225,5,medium,M,3,1224,0
8938,B,Ship,6,4,296,4,medium,M,5,1782,1
8942,F,Ship,4,4,270,2,medium,F,6,5221,0
8943,A,Ship,3,1,266,3,low,F,8,4574,0
8947,D,Ship,4,3,236,3,low,M,1,4752,0
8948,F,Ship,4,4,220,3,low,F,4,5622,0
8950,B,Ship,5,1,241,3,low,M,7,5342,0
8953,D,Ship,4,3,233,2,medium,F,3,4748,0
8955,A,Ship,3,2,271,5,low,M,5,4880,0
8956,B,Ship,2,2,247,3,low,F,4,4686,1
8957,C,Ship,3,5,218,4,low,M,4,5330,0
8959,D,Ship,4,2,261,2,medium,F,4,5926,1
8962,B,Ship,6,4,257,6,low,F,7,4265,0
8967,A,Ship,4,4,258,3,high,M,10,4958,1
8968,B,Ship,4,1,238,4,medium,F,10,4860,0
8970,F,Ship,2,3,260,2,low,F,1,4547,0
8971,D,Ship,4,5,247,2,medium,F,9,4656,0
8972,F,Ship,3,3,261,3,low,M,2,5629,1
8973,A,Ship,4,5,243,4,low,F,1,5328,0
8976,F,Ship,3,5,220,4,low,F,5,5677,0
8977,D,Ship,3,2,233,3,medium,M,7,5838,0
8980,B,Ship,3,3,265,3,low,F,10,4093,1
8981,C,Ship,4,3,249,3,low,M,4,4811,0
8986,B,Ship,4,3,268,2,low,F,4,5280,1
8988,F,Ship,5,2,235,2,low,F,10,4938,0
8989,D,Ship,5,2,270,3,low,M,3,5266,1
8991,A,Ship,4,2,239,4,low,F,10,5528,1
8992,B,Ship,3,4,236,4,high,F,9,4744,0
8994,F,Ship,3,4,260,3,low,F,8,5215,0
8995,D,Ship,3,1,217,3,low,F,1,4177,1
8996,F,Ship,5,3,232,3,medium,M,3,4526,0
8997,A,Ship,4,5,260,3,medium,F,6,4221,0
9004,B,Ship,4,2,260,3,low,M,4,5504,1
9006,F,Ship,4,3,245,4,medium,M,4,5940,0
9008,F,Ship,3,5,245,4,low,M,8,5600,0
9012,F,Ship,3,5,264,4,medium,F,8,4324,0
9018,F,Road,2,2,270,4,low,M,6,5585,0
9020,F,Road,4,1,241,3,low,M,6,5836,0
9022,B,Road,3,4,228,4,medium,M,6,4947,0
9025,D,Road,4,2,253,5,low,F,3,4676,1
9026,F,Road,3,4,287,5,medium,F,9,5308,0
9031,D,Road,6,2,240,6,low,M,3,5967,1
9032,F,Road,3,3,250,4,medium,M,1,4717,0
9034,B,Road,3,1,242,4,low,M,10,4809,1
9043,D,Flight,3,5,238,2,low,F,8,5769,0
9044,F,Flight,5,5,225,4,high,F,3,5274,1
9047,C,Flight,4,4,248,3,high,F,10,4532,0
9048,F,Flight,3,2,226,3,low,F,5,5484,0
9050,F,Flight,3,4,238,2,low,M,5,4349,1
9052,B,Flight,2,1,271,3,low,M,1,4537,0
9053,C,Flight,5,2,254,3,medium,F,8,5892,1
9054,F,Flight,4,2,238,2,low,M,1,5229,0
9057,A,Flight,2,5,243,3,high,M,7,4486,0
9059,C,Flight,3,2,227,3,high,M,5,4167,1
9063,A,Ship,4,4,251,4,low,F,10,5984,0
9064,B,Ship,6,2,225,4,low,M,6,5787,1
9065,C,Ship,4,3,260,4,low,F,5,5307,0
9066,F,Ship,4,2,263,3,medium,M,4,4935,1
9069,A,Ship,5,5,231,2,medium,F,6,5862,0
9074,F,Ship,3,1,249,2,medium,M,9,5987,1
9075,A,Ship,3,5,247,3,medium,M,10,4286,1
9078,F,Ship,3,2,247,2,high,M,1,4242,0
9079,D,Ship,4,3,225,2,medium,F,2,4169,1
9082,B,Ship,3,2,247,2,low,F,2,4677,0
9084,F,Ship,4,5,233,3,medium,F,7,5604,1
9087,A,Ship,6,3,218,6,high,M,8,5879,0
9088,B,Ship,3,3,250,3,low,M,9,4993,0
9089,C,Ship,3,4,225,4,low,M,10,4460,1
9090,F,Ship,7,1,308,4,medium,F,2,1504,0
9091,D,Ship,6,5,256,4,low,F,2,1163,0
9092,F,Ship,4,3,251,5,medium,M,2,1482,0
9093,A,Ship,5,3,270,5,medium,F,8,1862,0
9094,B,Ship,6,5,289,4,low,M,5,1600,1
9095,C,Ship,6,3,253,4,medium,F,9,1823,0
9096,F,Ship,7,2,305,4,medium,M,7,1813,0
9097,D,Ship,3,3,219,6,low,M,10,1116,0
9098,F,Ship,4,2,231,5,medium,M,8,1562,0
9099,A,Ship,6,5,298,4,medium,F,5,1804,0
9100,B,Ship,6,5,282,4,low,M,5,1364,1
9101,C,Ship,5,1,240,5,low,M,2,1400,1
9102,F,Ship,5,3,223,5,medium,M,4,1817,0
9103,D,Ship,4,4,226,5,low,M,1,1761,0
9104,F,Ship,5,3,253,5,low,M,6,1028,0
9105,A,Ship,6,4,249,4,low,M,10,1318,0
9106,B,Ship,6,5,294,4,medium,M,10,1628,1
9107,C,Ship,4,4,263,3,medium,F,8,5475,0
9110,F,Ship,5,4,231,2,medium,F,7,5491,1
9115,D,Ship,3,1,249,2,medium,F,1,5190,1
9116,F,Ship,3,4,247,3,medium,M,9,5383,0
9119,C,Ship,3,3,247,2,high,F,8,4593,1
9120,F,Ship,4,1,225,2,medium,M,5,5714,1
9123,A,Ship,3,1,247,2,low,M,7,5557,0
9125,C,Ship,4,5,233,3,medium,F,2,4501,0
9128,F,Ship,6,3,218,6,high,F,5,4352,1
9129,A,Ship,3,1,250,3,low,F,7,4760,0
9130,B,Ship,3,1,225,4,low,F,10,4080,1
9131,C,Ship,7,5,308,4,medium,M,6,1165,0
9132,F,Ship,6,3,256,4,low,F,9,1212,1
9133,D,Ship,4,5,251,5,medium,F,7,1381,0
9134,F,Ship,5,1,270,5,medium,M,10,1397,0
9135,A,Ship,6,1,289,4,low,M,3,1181,1
9136,B,Ship,6,5,253,4,medium,M,8,1899,1
9137,C,Ship,7,3,305,4,medium,F,6,1167,0
9138,F,Ship,3,5,219,6,low,M,1,1394,0
9139,D,Ship,4,1,231,5,medium,M,6,1231,0
9140,F,Ship,6,5,298,4,medium,F,8,1759,1
9141,A,Ship,6,1,282,4,low,M,7,1758,0
9142,B,Ship,5,3,240,5,low,M,6,1489,0
9143,C,Ship,5,5,223,5,medium,M,8,1132,0
9145,D,Ship,5,3,268,5,medium,M,5,1365,0
9146,F,Ship,6,3,279,4,low,M,7,1090,1
9147,A,Ship,4,3,225,5,medium,F,6,1573,0
9148,B,Ship,6,3,296,4,medium,M,7,1515,0
9150,F,Ship,6,5,255,4,low,F,2,1218,1
9151,D,Ship,7,5,255,4,low,F,9,1367,0
9152,F,Ship,6,2,286,4,medium,M,6,1556,1
9153,A,Road,7,2,267,4,medium,M,8,1285,0
9154,B,Road,5,1,226,6,low,M,5,1078,0
9155,C,Road,6,5,285,4,medium,F,5,1631,1
9156,F,Road,6,3,276,4,low,F,5,1637,1
9157,D,Road,6,2,257,4,low,F,5,1565,1
9158,F,Road,6,4,287,4,medium,F,10,1811,1
9159,A,Road,6,1,283,5,low,F,10,1304,1
9160,B,Road,6,3,309,4,medium,M,2,1270,1
9161,C,Road,4,3,274,5,low,F,3,1637,1
9162,F,Road,7,4,244,4,medium,F,4,1953,1
9163,D,Road,5,3,222,6,low,M,9,1656,0
9164,F,Road,6,1,264,4,low,M,5,1900,0
9165,A,Road,4,2,232,5,medium,M,3,1197,0
9166,B,Road,5,2,227,6,medium,F,6,1620,0
9167,C,Road,6,4,294,3,medium,M,7,1455,0
9168,F,Road,6,4,260,4,low,F,1,1883,0
9169,D,Road,4,3,260,5,low,F,8,1756,0
9170,F,Road,6,1,277,5,low,F,2,1190,1
9171,A,Road,5,3,257,5,low,F,7,1451,1
9172,B,Road,5,5,271,6,low,M,6,1450,1
9173,C,Road,6,1,308,4,low,F,7,1260,1
9174,F,Road,7,2,281,4,medium,F,2,1291,0
9175,D,Flight,5,4,307,5,low,M,8,1903,0
9176,F,Flight,5,3,224,5,medium,M,9,1643,1
9177,A,Flight,5,5,233,6,medium,F,4,1924,1
9179,C,Flight,4,3,267,5,medium,F,9,1538,0
9180,F,Flight,5,3,218,6,low,F,6,1519,1
9181,D,Flight,7,3,302,4,medium,F,7,1915,0
9182,F,Flight,7,3,247,4,medium,M,5,1060,0
9183,A,Flight,6,3,266,4,medium,F,8,1547,0
9184,B,Flight,5,1,247,5,low,M,10,1562,1
9185,C,Flight,4,3,219,5,low,F,8,1702,1
9186,F,Flight,7,1,287,4,medium,M,9,1150,1
9187,D,Flight,6,3,297,5,low,F,5,1657,0
9188,F,Flight,5,5,273,5,medium,M,4,1597,1
9189,A,Flight,5,5,219,5,low,M,6,1234,0
9190,B,Flight,5,1,232,5,medium,F,7,1069,1
9191,C,Flight,4,4,264,5,low,M,3,1782,0
9192,F,Flight,6,3,266,4,low,F,9,1106,1
9193,D,Flight,7,1,280,5,low,M,10,1199,1
9194,F,Flight,7,4,264,4,medium,M,6,1265,0
9195,A,Flight,4,2,258,5,low,F,8,1878,0
9196,B,Flight,5,1,236,5,low,M,8,1441,0
9197,C,Ship,5,5,262,5,low,M,2,1304,0
9198,F,Ship,5,3,255,6,medium,F,1,5874,0
9199,D,Ship,4,4,267,4,low,F,8,5219,1
9200,F,Ship,4,1,240,4,low,M,10,5965,1
9201,A,Ship,4,2,215,2,high,F,10,4061,1
9202,B,Ship,5,5,252,5,low,M,9,4135,0
9204,F,Ship,3,4,225,4,medium,F,9,5575,0
9207,A,Ship,3,2,226,2,low,M,10,4254,0
9208,B,Ship,5,2,229,3,low,F,3,4916,0
9209,C,Ship,3,3,255,3,low,M,4,4628,1
9210,F,Ship,5,3,227,5,medium,F,9,4990,0
9211,D,Ship,5,1,248,3,medium,M,6,5081,1
9217,D,Ship,4,4,270,3,low,F,4,5888,0
9219,A,Ship,3,3,224,4,medium,M,10,4147,0
9222,F,Ship,4,3,235,3,medium,F,4,5748,1
9223,D,Ship,4,1,231,3,medium,M,5,4118,1
9226,B,Ship,5,4,244,6,high,F,3,4089,0
9227,C,Ship,4,2,247,2,medium,M,7,4955,1
9231,A,Ship,5,5,253,2,high,F,3,4851,0
9232,B,Ship,4,3,235,3,medium,F,4,4739,0
9233,C,Ship,3,3,264,2,low,M,6,4102,0
9234,F,Ship,3,5,286,6,medium,M,3,4424,0
9236,F,Ship,4,2,243,3,low,M,3,5703,0
9238,B,Ship,4,4,246,2,medium,F,2,4633,1
9239,C,Ship,4,3,257,3,medium,M,1,5717,1
9240,F,Ship,4,2,217,2,medium,F,8,4907,1
9241,D,Ship,4,4,246,3,low,M,9,5041,0
9245,C,Ship,4,1,224,2,low,M,10,4653,1
9248,F,Ship,4,3,256,2,medium,F,3,4679,1
9249,A,Ship,4,2,231,4,medium,M,9,5194,0
9250,B,Ship,2,1,228,2,low,F,2,5435,0
9252,F,Ship,5,5,223,3,medium,F,3,4382,0
9253,D,Ship,3,4,257,4,medium,F,8,4780,0
9254,F,Ship,4,4,265,3,low,M,10,4741,0
9255,A,Ship,3,3,258,3,medium,F,7,4068,1
9256,B,Ship,3,2,272,3,low,M,7,5657,1
9257,C,Ship,5,3,273,4,medium,M,1,5119,0
9258,F,Ship,3,5,287,5,high,M,1,5263,1
9262,B,Ship,4,3,213,3,medium,M,2,5432,1
9265,D,Ship,4,3,255,4,medium,F,10,4740,0
9266,F,Ship,3,3,212,3,medium,M,10,5724,1
9267,A,Ship,3,3,217,3,medium,M,10,5439,0
9270,F,Ship,3,2,244,3,high,F,5,5781,1
9275,C,Ship,4,3,225,2,medium,F,10,5523,1
9277,D,Ship,3,3,262,4,low,M,5,4782,0
9278,F,Ship,3,1,251,6,medium,M,10,4912,0
9279,A,Ship,5,5,221,2,medium,M,10,4255,1
9281,C,Ship,4,3,216,4,medium,M,3,4750,0
9282,F,Ship,4,2,239,3,low,F,4,5916,0
9285,A,Ship,5,4,235,3,low,M,3,4411,1
9286,B,Ship,3,2,253,2,low,M,8,5608,0
9290,F,Road,5,4,274,3,medium,F,1,4030,0
9292,B,Road,6,1,237,5,medium,M,3,5299,1
9294,F,Road,4,1,225,2,low,M,4,4102,0
9295,D,Road,4,2,217,2,low,M,4,5539,0
9296,F,Road,3,5,263,3,medium,M,1,4645,0
9299,C,Road,3,2,221,2,low,F,10,4312,0
9302,F,Road,3,5,234,2,medium,F,8,5241,1
9303,A,Road,3,3,237,3,medium,M,6,4918,0
9304,B,Road,2,4,269,4,low,M,2,4267,1
9307,D,Road,4,1,264,4,low,F,6,4863,0
9310,B,Road,5,1,274,2,high,F,8,4647,1
9311,C,Road,4,1,213,5,low,M,10,5492,0
9313,D,Flight,5,2,259,2,medium,M,7,4764,0
9315,A,Flight,3,1,230,2,low,F,4,4387,1
9316,B,Flight,5,4,260,4,low,M,4,5911,1
9318,F,Flight,5,2,217,2,medium,F,6,4120,1
9319,D,Flight,4,2,219,3,low,F,9,5703,0
9321,A,Flight,4,1,252,4,low,F,7,5459,1
9324,F,Flight,4,2,262,3,low,M,6,5381,0
9326,F,Flight,4,1,271,4,medium,F,2,4133,1
9328,B,Flight,4,3,261,6,low,F,6,5068,0
9329,C,Flight,4,5,233,6,medium,M,1,5284,0
9330,F,Flight,5,4,235,4,low,M,5,4506,0
9335,C,Ship,5,4,242,4,medium,F,5,5375,0
9344,F,Ship,2,4,224,2,low,M,8,4754,0
9345,A,Ship,4,1,253,3,medium,F,9,5502,1
9349,D,Ship,6,2,255,4,low,M,9,1157,0
9350,F,Ship,7,5,255,4,low,F,2,1826,1
9351,A,Ship,6,4,286,4,medium,F,1,1570,0
9352,B,Ship,7,1,267,4,medium,M,9,1261,1
9353,C,Ship,5,4,226,6,low,F,3,1223,1
9354,F,Ship,6,3,285,4,medium,F,1,1606,0
9355,D,Ship,6,4,276,4,low,M,4,1662,1
9356,F,Ship,6,4,257,4,low,F,4,1451,0
9357,A,Ship,6,4,287,4,medium,M,7,1141,1
